age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-balance,hours-per-week,native-country,income
"[17, 56[",Government,225193,College,Never-married,Private,Not-in-family,Black,Female,0,40,United-States,<=50K
"[17, 56[",Government,197764,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,476599,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,162623,College,Never-married,Private,Not-in-family,White,Female,0,50,United-States,<=50K
"[17, 56[",Government,121144,College,Never-married,Private,Own-child,Black,Female,0,18,United-States,<=50K
"[17, 56[",Government,191149,College,Never-married,Private,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,157331,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,255237,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,321187,College,Never-married,Private,Unmarried,White,Female,0,45,United-States,<=50K
"[17, 56[",Government,289039,College,Never-married,Private,Unmarried,Asian-Pac-Islander,Female,0,40,United-States,<=50K
"[17, 56[",Government,236487,College,Never-married,Private,Not-in-family,White,Female,0,40,Germany,<=50K
"[17, 56[",Government,343231,College,Never-married,Private,Not-in-family,White,Female,0,80,United-States,<=50K
"[17, 56[",Government,192321,College,Never-married,Private,Own-child,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,162551,College,Never-married,Private,Own-child,Asian-Pac-Islander,Female,0,35,China,<=50K
"[17, 56[",Government,195532,College,Never-married,Private,Other-relative,White,Female,0,43,United-States,<=50K
"[17, 56[",Government,166502,College,Never-married,Private,Not-in-family,White,Female,0,45,United-States,<=50K
"[17, 56[",Government,293364,College,Never-married,Private,Own-child,Black,Female,0,40,United-States,<=50K
"[17, 56[",Government,178818,College,Never-married,Private,Own-child,White,Female,0,20,United-States,<=50K
"[17, 56[",Government,55076,College,Never-married,Private,Not-in-family,White,Female,0,60,United-States,<=50K
"[17, 56[",Government,258490,College,Never-married,Private,Not-in-family,White,Female,0,20,United-States,<=50K
"[17, 56[",Government,194773,College,Never-married,Private,Not-in-family,White,Female,0,50,Germany,<=50K
"[17, 56[",Government,243986,College,Never-married,Private,Own-child,White,Female,0,20,United-States,<=50K
"[17, 56[",Government,93415,College,Never-married,Private,Unmarried,Asian-Pac-Islander,Female,0,40,United-States,>50K
"[17, 56[",Government,119578,College,Never-married,Private,Unmarried,White,Female,0,20,United-States,<=50K
"[17, 56[",Government,91949,College,Never-married,Private,Not-in-family,Black,Female,0,40,United-States,<=50K
"[17, 56[",Government,64292,College,Never-married,Private,Own-child,White,Female,0,43,United-States,<=50K
"[17, 56[",Government,144586,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,186569,College,Never-married,Private,Own-child,White,Female,0,12,United-States,<=50K
"[17, 56[",Government,165289,College,Never-married,Private,Own-child,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,156423,College,Never-married,Private,Own-child,White,Female,0,20,United-States,<=50K
"[17, 56[",Government,166704,College,Never-married,Private,Own-child,White,Female,0,14,United-States,<=50K
"[17, 56[",Government,120041,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,293287,College,Never-married,Private,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,130561,College,Never-married,Private,Not-in-family,Black,Female,0,24,United-States,<=50K
"[17, 56[",Government,85218,College,Never-married,Private,Unmarried,Black,Female,0,24,United-States,<=50K
"[17, 56[",Government,47570,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,150488,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,41103,College,Never-married,Private,Own-child,White,Female,0,20,United-States,<=50K
"[17, 56[",Government,96468,College,Never-married,Private,Own-child,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,502316,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,80771,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,121471,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,137616,College,Never-married,Private,Not-in-family,Black,Female,0,35,United-States,<=50K
"[17, 56[",Government,133846,College,Never-married,Private,Own-child,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,208826,College,Never-married,Private,Not-in-family,White,Female,0,99,England,<=50K
"[17, 56[",Government,183678,College,Never-married,Private,Not-in-family,White,Female,0,50,United-States,<=50K
"[17, 56[",Government,180272,College,Never-married,Private,Own-child,White,Female,0,35,United-States,<=50K
"[17, 56[",Government,169323,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,287420,College,Never-married,Private,Not-in-family,White,Female,0,60,United-States,<=50K
"[17, 56[",Government,177216,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,210830,College,Never-married,Private,Own-child,White,Female,0,30,United-States,<=50K
"[17, 56[",Government,39236,College,Never-married,Private,Not-in-family,White,Female,0,8,United-States,<=50K
"[17, 56[",Government,170091,College,Never-married,Private,Own-child,White,Female,0,6,United-States,<=50K
"[17, 56[",Government,87282,College,Never-married,Private,Not-in-family,Asian-Pac-Islander,Female,0,38,United-States,<=50K
"[17, 56[",Government,126822,College,Never-married,Private,Own-child,White,Female,0,15,United-States,<=50K
"[17, 56[",Government,390867,College,Never-married,Private,Not-in-family,Black,Female,0,40,United-States,<=50K
"[17, 56[",Government,41183,College,Never-married,Private,Own-child,White,Female,0,20,United-States,<=50K
"[17, 56[",Government,113129,College,Never-married,Private,Own-child,White,Female,0,65,United-States,<=50K
"[17, 56[",Government,200469,College,Never-married,Private,Unmarried,Black,Female,3887,40,United-States,<=50K
"[17, 56[",Government,298786,College,Never-married,Private,Own-child,Black,Female,0,40,United-States,<=50K
"[17, 56[",Government,391257,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,169583,College,Never-married,Private,Not-in-family,White,Female,0,70,United-States,<=50K
"[17, 56[",Government,142621,College,Never-married,Private,Not-in-family,White,Female,4101,40,United-States,<=50K
"[17, 56[",Government,157332,College,Never-married,Private,Own-child,White,Female,0,15,United-States,<=50K
"[17, 56[",Government,177787,College,Never-married,Private,Own-child,White,Female,0,20,United-States,<=50K
"[17, 56[",Government,194096,College,Never-married,Private,Own-child,White,Female,0,10,United-States,<=50K
"[17, 56[",Government,173945,College,Never-married,Private,Own-child,White,Female,0,27,United-States,<=50K
"[17, 56[",Government,112062,College,Never-married,Private,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,194828,College,Never-married,Private,Own-child,Black,Female,0,40,United-States,<=50K
"[17, 56[",Government,166774,College,Never-married,Private,Not-in-family,White,Female,0,45,United-States,>50K
"[17, 56[",Government,201569,College,Never-married,Private,Own-child,White,Female,0,20,United-States,<=50K
"[17, 56[",Government,214284,College,Never-married,Private,Unmarried,Asian-Pac-Islander,Female,0,20,Taiwan,<=50K
"[17, 56[",Government,63704,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,368739,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,99076,College,Never-married,Private,Not-in-family,White,Female,2597,50,United-States,<=50K
"[17, 56[",Government,78291,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,58930,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,106972,College,Never-married,Private,Not-in-family,White,Female,0,35,United-States,<=50K
"[17, 56[",Government,122660,College,Never-married,Private,Own-child,Black,Female,0,40,United-States,<=50K
"[17, 56[",Government,190577,College,Never-married,Private,Own-child,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,257621,College,Never-married,Private,Not-in-family,White,Female,0,20,United-States,<=50K
"[17, 56[",Government,108293,College,Never-married,Private,Other-relative,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,478457,College,Never-married,Private,Own-child,Black,Female,0,12,United-States,<=50K
"[17, 56[",Government,90046,College,Never-married,Private,Not-in-family,White,Female,0,40,Canada,<=50K
"[17, 56[",Government,218184,College,Never-married,Private,Not-in-family,Black,Female,0,40,United-States,<=50K
"[17, 56[",Government,424094,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,254817,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,150657,College,Never-married,Private,Other-relative,Black,Female,0,40,United-States,<=50K
"[17, 56[",Government,97136,College,Never-married,Private,Unmarried,Black,Female,0,40,United-States,<=50K
"[17, 56[",Government,74163,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,176077,College,Never-married,Private,Not-in-family,White,Female,0,37,United-States,<=50K
"[17, 56[",Government,180752,College,Never-married,Private,Unmarried,Black,Female,0,40,United-States,<=50K
"[17, 56[",Government,44464,College,Never-married,Private,Not-in-family,White,Female,0,60,United-States,<=50K
"[17, 56[",Government,47818,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,136075,College,Never-married,Private,Not-in-family,White,Female,0,32,United-States,<=50K
"[17, 56[",Government,110714,College,Never-married,Private,Own-child,White,Female,0,37,United-States,<=50K
"[56, 91[",Government,283635,College,Never-married,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[56, 91[",Government,109849,College,Never-married,Private,Not-in-family,Black,Female,0,21,United-States,<=50K
"[56, 91[",Government,54947,College,Never-married,Private,Not-in-family,White,Female,0,55,United-States,<=50K
"[56, 91[",Government,88638,College,Never-married,Private,Unmarried,White,Female,7896,50,United-States,>50K
"[56, 91[",Government,143570,College,Never-married,Private,Not-in-family,Black,Female,0,40,United-States,<=50K
"[56, 91[",Government,215245,College,Never-married,Private,Not-in-family,White,Female,0,37,United-States,<=50K
"[56, 91[",Government,45784,College,Never-married,Private,Other-relative,White,Female,0,11,United-States,<=50K
"[56, 91[",Government,190661,College,Never-married,Private,Not-in-family,White,Female,7896,50,United-States,>50K
"[56, 91[",Government,195519,College,Never-married,Private,Unmarried,White,Female,0,25,United-States,<=50K
"[56, 91[",Government,194894,College,Never-married,Private,Not-in-family,White,Female,4787,40,United-States,>50K
"[56, 91[",Government,88638,College,Never-married,Private,Other-relative,White,Female,-3683,20,United-States,>50K
"[56, 91[",Government,48102,College,Never-married,Private,Not-in-family,White,Female,0,40,?,>50K
"[17, 56[",Government,211763,College,Separated,Private,Unmarried,Black,Female,0,24,United-States,>50K
"[17, 56[",Government,174533,College,Separated,Private,Unmarried,White,Female,0,72,?,<=50K
"[17, 56[",Government,222900,College,Separated,Private,Not-in-family,White,Female,0,50,United-States,>50K
"[17, 56[",Government,288548,College,Separated,Private,Unmarried,White,Female,0,50,United-States,<=50K
"[17, 56[",Government,73796,College,Separated,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,88904,College,Separated,Private,Unmarried,Black,Female,0,40,United-States,<=50K
"[17, 56[",Government,138358,College,Separated,Private,Unmarried,Black,Female,0,28,United-States,<=50K
"[17, 56[",Government,93476,College,Separated,Private,Not-in-family,White,Female,0,70,United-States,<=50K
"[17, 56[",Government,106982,College,Separated,Private,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,216116,College,Separated,Private,Unmarried,Black,Female,0,37,United-States,<=50K
"[17, 56[",Government,304246,College,Separated,Private,Unmarried,White,Female,0,70,United-States,<=50K
"[17, 56[",Government,104509,College,Separated,Private,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,146243,College,Separated,Private,Not-in-family,White,Female,0,30,United-States,<=50K
"[17, 56[",Government,222978,College,Separated,Private,Unmarried,White,Female,0,40,United-States,>50K
"[17, 56[",Government,218249,College,Separated,Private,Unmarried,Black,Female,0,37,United-States,<=50K
"[17, 56[",Government,32186,College,Separated,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,169785,College,Widowed,Private,Unmarried,White,Female,0,38,United-States,<=50K
"[17, 56[",Government,177163,College,Widowed,Private,Unmarried,White,Female,914,50,United-States,<=50K
"[17, 56[",Government,207383,College,Widowed,Private,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Government,79019,College,Widowed,Private,Unmarried,White,Female,0,16,United-States,<=50K
"[17, 56[",Government,135439,College,Widowed,Private,Not-in-family,White,Female,0,48,United-States,<=50K
"[17, 56[",Government,214284,College,Widowed,Private,Unmarried,Asian-Pac-Islander,Female,0,10,Japan,<=50K
"[17, 56[",Government,31365,College,Widowed,Private,Not-in-family,White,Female,0,40,United-States,>50K
"[17, 56[",Government,173090,College,Widowed,Private,Unmarried,White,Female,0,45,United-States,<=50K
"[17, 56[",Government,137250,College,Widowed,Private,Unmarried,Black,Female,-1669,35,United-States,<=50K
"[17, 56[",Government,78859,College,Widowed,Private,Unmarried,White,Female,-323,20,United-States,<=50K
"[17, 56[",Government,100067,College,Widowed,Private,Unmarried,Black,Female,0,40,United-States,<=50K
"[17, 56[",Government,198186,College,Widowed,Private,Not-in-family,Black,Female,0,40,United-States,<=50K
